timestamp,symbol,open,high,low,close,volume,volume_buy,volume_sell,trade_count,vwap,volatility_hv,bid_ask_spread,ob_imbalance_5,ob_wall_bid,ob_wall_ask,flow_delta_1m,flow_delta_5m,large_trade_count,bid_qty_1,bid_qty_2,bid_qty_3,ask_qty_1,ask_qty_2,ask_qty_3,bid_price_1,ask_price_1,funding_rate,funding_predicted,open_interest,oi_change_1h,long_short_ratio,implied_volatility,iv_rank,delta_exposure,put_call_ratio_vol,put_call_ratio_oi,gamma_strike_1,gamma_strike_2,gamma_strike_3,theta,vega,whale_inflow,whale_outflow,news_sentiment,social_hype_index,fear_greed_index,correlation_spx,correlation_dxy,time_hour,time_day,is_weekend
2025-12-05 10:49:03.648539+00,BTCUSDT,,,,91304.43,0.0002,,,112983,92235.99938304,,0.010000000009313226,-0.4340631198606856,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:04.200608+00,BTCUSDT,,,,91304.44,0.00011,,,112986,92235.89987386,,0.010000000009313226,-0.274598005346549,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:05.564616+00,BTCUSDT,,,,91304.44,0.00247,,,112990,92235.89323499,,0.010000000009313226,0.3110071449544876,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:06.599604+00,BTCUSDT,,,,91304.43,0.00011,,,112994,92235.89118634,,0.010000000009313226,-0.004706660560728688,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:07.647421+00,BTCUSDT,,,,91304.43,0.0052,,,112996,92235.88644536,,0.010000000009313226,-0.006218881705362176,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:08.542081+00,BTCUSDT,,,,91304.44,0.00147,,,112997,92235.88249153,,0.010000000009313226,0.6924042027931162,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:09.757464+00,BTCUSDT,,,,91308.54,0.00071,,,113019,92235.88214931,,0.010000000009313226,0.7215345933929387,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:10.586501+00,BTCUSDT,,,,91311.53,0.00033,,,113052,92235.8466841,,0.00999999999476131,-0.5014156487054383,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:11.655619+00,BTCUSDT,,,,91311.53,0.00034,,,113053,92235.83902598,,0.00999999999476131,-0.2813698803813505,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:13.582267+00,BTCUSDT,,,,91311.52,0.21903,,,113055,92235.82957927,,0.00999999999476131,-0.3294293560820431,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:14.604406+00,BTCUSDT,,,,91311.53,0.00011,,,113058,92235.81686166,,0.00999999999476131,-0.09123313449036712,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:15.393157+00,BTCUSDT,,,,91311.53,0.00034,,,113060,92235.81633552,,0.00999999999476131,-0.09234534935469518,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:16.52903+00,BTCUSDT,,,,91311.53,0.00547,,,113061,92235.80589318,,0.00999999999476131,0.7569185350488744,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:17.58676+00,BTCUSDT,,,,91311.53,0.00547,,,113063,92235.80507911,,0.00999999999476131,0.7699218257470685,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:18.705899+00,BTCUSDT,,,,91311.53,7e-05,,,113065,92235.80235865,,0.00999999999476131,0.766826040662029,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:19.557386+00,BTCUSDT,,,,91311.52,0.00108,,,113067,92235.79498514,,0.00999999999476131,0.8105861186520599,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:20.079997+00,BTCUSDT,,,,91324.31,0.00018,,,113117,92235.77941681,,0.010000000009313226,0.25267193731197085,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:21.536603+00,BTCUSDT,,,,91324.32,0.00124,,,113122,92235.76295107,,0.010000000009313226,0.2174620516515958,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:22.25219+00,BTCUSDT,,,,91324.32,0.00043,,,113123,92235.75846834,,0.010000000009313226,-0.49575179673339587,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:23.426222+00,BTCUSDT,,,,91324.32,0.00135,,,113125,92235.75459698,,0.010000000009313226,-0.4716389468479008,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:24.803254+00,BTCUSDT,,,,91324.31,8e-05,,,113128,92235.70176786,,0.010000000009313226,-0.45713906405575844,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:26.797814+00,BTCUSDT,,,,91324.31,0.05476,,,113129,92235.70176131,,0.010000000009313226,-0.2959408309397801,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:27.700238+00,BTCUSDT,,,,91324.31,0.00024,,,113132,92235.69546477,,0.010000000009313226,-0.2761984864747248,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:28.718329+00,BTCUSDT,,,,91324.32,0.00163,,,113136,92235.6908784,,0.010000000009313226,-0.3139730657876867,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:28.858797+00,BTCUSDT,,,,91324.31,0.002,,,113137,92235.69033805,,0.010000000009313226,0.05784168185553273,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:30.706706+00,BTCUSDT,,,,91324.32,6e-05,,,113143,92235.68742958,,0.010000000009313226,-0.0644134876909129,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:31.307671+00,BTCUSDT,,,,91324.31,0.00018,,,113144,92235.61496461,,0.010000000009313226,-0.06619905080960362,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:33.645546+00,BTCUSDT,,,,91324.31,0.00087,,,113146,92235.61039747,,0.010000000009313226,-0.11461657370661997,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:34.268852+00,BTCUSDT,,,,91324.31,0.0166,,,113148,92235.60455984,,0.010000000009313226,0.1131399453276361,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:35.338385+00,BTCUSDT,,,,91324.31,0.00541,,,113149,92235.60321037,,0.010000000009313226,0.11200781613120474,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:36.806821+00,BTCUSDT,,,,91324.31,0.00328,,,113150,92235.60285898,,0.010000000009313226,0.12973116889631459,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:37.691385+00,BTCUSDT,,,,91324.32,0.00291,,,113152,92235.59631852,,0.010000000009313226,0.1871559558154434,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:38.562515+00,BTCUSDT,,,,91324.32,8e-05,,,113155,92235.58648201,,0.010000000009313226,0.8439778649863202,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:39.537327+00,BTCUSDT,,,,91324.32,6e-05,,,113157,92235.58603134,,0.010000000009313226,0.7153094269263159,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:40.868598+00,BTCUSDT,,,,91324.31,0.01134,,,113158,92235.52657235,,0.010000000009313226,0.9267544873276327,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:41.83024+00,BTCUSDT,,,,91325.44,0.00072,,,113175,92235.52091525,,0.010000000009313226,0.9429184919910958,,,,,,,,,,,,,,4.944e-05,,250151,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:42.827566+00,BTCUSDT,,,,91325.43,0.1,,,113177,92235.49897061,,0.010000000009313226,0.857184551736215,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:43.748263+00,BTCUSDT,,,,91325.43,0.00058,,,113180,92235.49174014,,0.010000000009313226,0.7521558327861677,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:44.38238+00,BTCUSDT,,,,91325.44,6e-05,,,113182,92235.48828489,,0.010000000009313226,0.7435530064307466,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:45.877504+00,BTCUSDT,,,,91325.43,0.00108,,,113186,92235.48737502,,0.010000000009313226,0.9175046985831837,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:46.832578+00,BTCUSDT,,,,91325.43,0.00057,,,113189,92235.48536508,,0.010000000009313226,0.9330363867191703,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:47.792397+00,BTCUSDT,,,,91325.43,0.35,,,113193,92235.47291476,,0.010000000009313226,0.760716127783023,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:48.694199+00,BTCUSDT,,,,91325.43,0.0103,,,113195,92235.44646321,,0.010000000009313226,0.7888373172080186,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:49.274555+00,BTCUSDT,,,,91325.43,0.00463,,,113197,92235.44578138,,0.010000000009313226,0.9854414081530644,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:50.807389+00,BTCUSDT,,,,91325.44,0.00547,,,113202,92235.44483749,,0.010000000009313226,0.9879330919564594,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:51.890431+00,BTCUSDT,,,,91325.43,0.1,,,113206,92235.43126503,,0.010000000009313226,0.03294485049595643,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:53.224312+00,BTCUSDT,,,,91325.43,7e-05,,,113208,92235.42910118,,0.010000000009313226,0.3598014888337469,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:54.936245+00,BTCUSDT,,,,91325.43,0.0012,,,113211,92235.41222252,,0.010000000009313226,0.3652465102166934,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:56.785576+00,BTCUSDT,,,,91325.44,0.00348,,,113219,92235.41198287,,0.010000000009313226,0.31412174606930265,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:49:57.426874+00,BTCUSDT,,,,91325.43,0.0027,,,113220,92235.39057533,,0.010000000009313226,0.09928985735514666,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:00.839503+00,BTCUSDT,,,,91325.44,0.00043,,,113223,92235.38446448,,0.010000000009313226,0.08571557429727926,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:01.802817+00,BTCUSDT,,,,91325.43,0.00026,,,113228,92235.37310153,,0.010000000009313226,-0.7427474984726893,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:02.615472+00,BTCUSDT,,,,91325.44,7e-05,,,113231,92235.36064423,,0.010000000009313226,-0.7351165144401148,,,,,,,,,,,,,,4.944e-05,,250111,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:03.882382+00,BTCUSDT,,,,91325.43,0.0006,,,113234,92235.35847075,,0.010000000009313226,-0.7329252079275267,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:04.325779+00,BTCUSDT,,,,91325.43,0.00074,,,113235,92235.34857008,,0.010000000009313226,-0.7528691959042811,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:05.938845+00,BTCUSDT,,,,91325.43,0.003,,,113240,92235.34851338,,0.010000000009313226,-0.8077818900657585,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:06.733516+00,BTCUSDT,,,,91325.43,0.10319,,,113241,92235.33739409,,0.010000000009313226,-0.6987409966621771,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:07.704653+00,BTCUSDT,,,,91325.44,0.00547,,,113245,92235.33182221,,0.010000000009313226,0.864945204498245,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:08.845441+00,BTCUSDT,,,,91325.43,0.00021,,,113248,92235.31883006,,0.010000000009313226,0.924552112886716,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:11.006426+00,BTCUSDT,,,,91336.45,0.00459,,,113326,92235.31859374,,0.010000000009313226,0.7794212738441642,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:11.852724+00,BTCUSDT,,,,91336.46,0.00026,,,113332,92235.27400133,,0.010000000009313226,0.7337392223139776,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:12.736185+00,BTCUSDT,,,,91336.45,0.00102,,,113335,92235.26666868,,0.010000000009313226,0.8132068520171261,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:13.766252+00,BTCUSDT,,,,91340,0.00218,,,113361,92235.26375,,0.00999999999476131,0.9963161452391699,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:15.095544+00,BTCUSDT,,,,91348.44,0.00051,,,113392,92235.26200891,,0.010000000009313226,0.40912786792519523,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:15.784994+00,BTCUSDT,,,,91348.43,0.0008,,,113397,92235.25852747,,0.010000000009313226,0.3434708387380994,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:16.734207+00,BTCUSDT,,,,91348.43,0.0833,,,113401,92235.25286309,,0.010000000009313226,-0.8053703731199238,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:18.077517+00,BTCUSDT,,,,91348.44,0.00139,,,113406,92235.24727503,,0.010000000009313226,-0.6525986548902034,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:20.075308+00,BTCUSDT,,,,91348.43,0.0002,,,113408,92235.24076877,,0.010000000009313226,-0.8419329580278916,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:20.920792+00,BTCUSDT,,,,91348.43,8e-05,,,113411,92235.23346908,,0.010000000009313226,-0.7886879008886507,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:22.126389+00,BTCUSDT,,,,91340.02,0.00018,,,113437,92235.19590178,,0.010000000009313226,-0.888674701551873,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:22.956688+00,BTCUSDT,,,,91336.46,6e-05,,,113461,92235.17496206,,0.010000000009313226,-0.7763616309345155,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:24.11746+00,BTCUSDT,,,,91338.74,6e-05,,,113479,92235.17317857,,0.00999999999476131,0.690270843979716,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:24.831307+00,BTCUSDT,,,,91338.75,0.0001,,,113480,92235.09244051,,0.00999999999476131,0.7862652077223243,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:25.855399+00,BTCUSDT,,,,91338.75,0.00011,,,113483,92235.0917748,,0.00999999999476131,0.5644235243227246,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:26.746343+00,BTCUSDT,,,,91338.75,0.00949,,,113485,92235.09135519,,0.00999999999476131,-0.28047061981345217,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:28.167356+00,BTCUSDT,,,,91326.29,0.00015,,,113582,92235.08649801,,0.010000000009313226,-0.9978313687322014,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:28.977324+00,BTCUSDT,,,,91325.43,9e-05,,,113594,92235.05490199,,0.00999999999476131,-0.9953614695049917,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:29.990618+00,BTCUSDT,,,,91324.33,0.00218,,,113614,92235.04187596,,0.00999999999476131,-0.9983782533915725,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:31.011834+00,BTCUSDT,,,,91324.32,0.00164,,,113616,92235.03686785,,0.00999999999476131,-0.936726406755243,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:31.949386+00,BTCUSDT,,,,91324.33,0.00274,,,113619,92235.0315149,,0.00999999999476131,-0.8979470019393863,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:33.059446+00,BTCUSDT,,,,91324.33,0.00027,,,113624,92235.02640961,,0.00999999999476131,-0.5601824240530895,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:34.101777+00,BTCUSDT,,,,91324.32,0.00639,,,113628,92235.02146786,,0.00999999999476131,-0.24880090891667805,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:35.187209+00,BTCUSDT,,,,91324.33,6e-05,,,113637,92235.01873529,,0.00999999999476131,0.9522829381671799,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:36.191452+00,BTCUSDT,,,,91324.32,0.01271,,,113639,92235.01846975,,0.00999999999476131,0.9427953370989065,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:37.138383+00,BTCUSDT,,,,91335.97,0.00542,,,113689,92234.99807628,,0.00999999999476131,0.5785835548864473,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:37.704182+00,BTCUSDT,,,,91335.97,0.0002,,,113691,92234.99778752,,0.00999999999476131,0.9710142251113316,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:38.955572+00,BTCUSDT,,,,91335.97,0.00024,,,113692,92234.99064796,,0.00999999999476131,0.9740287557899812,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:40.111764+00,BTCUSDT,,,,91342.38,0.00045,,,113724,92234.98396033,,0.00999999999476131,0.6383435113273823,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:40.774112+00,BTCUSDT,,,,91342.38,0.02869,,,113728,92234.98188681,,0.00999999999476131,0.5913855779133238,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:41.843339+00,BTCUSDT,,,,91342.39,0.01158,,,113731,92234.97705702,,0.00999999999476131,0.9487073748344812,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:43.151699+00,BTCUSDT,,,,91342.39,9e-05,,,113736,92234.97277023,,0.00999999999476131,0.9718886234717384,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:43.968813+00,BTCUSDT,,,,91342.39,0.00026,,,113738,92234.97253218,,0.00999999999476131,0.9717620697456979,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:44.665144+00,BTCUSDT,,,,91342.39,9e-05,,,113739,92234.97115948,,0.00999999999476131,0.7507158196134575,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:46.253687+00,BTCUSDT,,,,91342.38,0.00426,,,113745,92234.96727606,,0.00999999999476131,0.44636333194119926,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:47.887622+00,BTCUSDT,,,,91342.38,0.0248,,,113749,92234.96442717,,0.00999999999476131,0.39193965501519196,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:49.250252+00,BTCUSDT,,,,91342.38,0.00419,,,113751,92234.96280131,,0.00999999999476131,0.39590957151469736,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:50.091158+00,BTCUSDT,,,,91342.39,0.00311,,,113757,92234.95185834,,0.00999999999476131,0.42844594264864316,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:51.193223+00,BTCUSDT,,,,91342.38,0.0001,,,113761,92234.94464229,,0.00999999999476131,0.3956381260096931,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:52.263808+00,BTCUSDT,,,,91342.38,0.00659,,,113764,92234.93652678,,0.00999999999476131,0.38393458825643567,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:52.403516+00,BTCUSDT,,,,91342.38,0.08,,,113765,92234.93190795,,0.00999999999476131,0.37477082086503843,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:54.060181+00,BTCUSDT,,,,91342.39,7e-05,,,113769,92234.93077636,,0.00999999999476131,0.42199589218866,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:55.269822+00,BTCUSDT,,,,91342.38,0.00438,,,113771,92234.93060458,,0.00999999999476131,0.29445942918589546,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:56.139211+00,BTCUSDT,,,,91342.39,0.00018,,,113773,92234.93030551,,0.00999999999476131,0.2944491042432845,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:57.240141+00,BTCUSDT,,,,91342.38,0.1,,,113778,92234.92306136,,0.00999999999476131,0.33138395507763235,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:57.617949+00,BTCUSDT,,,,91342.39,6e-05,,,113779,92234.91764407,,0.00999999999476131,0.3430667507036795,,,,,,,,,,,,,,4.944e-05,,250118,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
2025-12-05 10:50:59.188947+00,BTCUSDT,,,,91342.39,0.00109,,,113782,92234.91213354,,0.00999999999476131,0.3641646787777019,,,,,,,,,,,,,,4.944e-05,,250158,,1.9163,,,,,,,,,,,0,,0,0.11506414,28,,,,,
